index,Año,Trimestre,Provincia,Mbps (Media de bajada),Accesos por cada 100 hab,Accesos por cada 100 hogares,Latitud,Longitud,Accesos_siguiente_trimestre,KPI_propuesto,Mbps_ano_anterior,KPI_crecimiento_anual,Variacion_trimestral,KPI_variacion_trimestral_media
414,2019,3,CORRIENTES,16.69992255090861,10.134028114178689,38.48535113586719,-28.61578113415668,-57.97533573736128,38.15558588418795,0.8568591475625378,23.851523971242955,-29.98383427808139,-0.07425552318932915,-0.23655003959819343
415,2019,3,ENTRE RIOS,14.69513286650061,17.311661825597923,57.90009945796624,-31.925167566210387,-59.26302098168299,57.47823458872391,0.7286081944446327,22.432598646206184,-34.49206176126251,-0.027470804295052886,0.05000369975837149
416,2019,3,FORMOSA,13.22353748406198,7.664177713890219,30.11243299777749,-25.09315954739276,-59.46860152020448,30.418236006943307,-1.0155373668689869,18.2828320694304,-27.672379017404825,-0.09129840503449671,-0.03498685579711869
417,2019,3,JUJUY,11.968240929924349,11.334206981241008,44.322486842913605,-23.523573011085336,-65.43805280478172,44.511922790626045,-0.4274036977749753,21.91041968686996,-45.376487073424535,-0.26970812104280206,-0.016663988159735243
418,2019,3,LA PAMPA,5.719666464891041,25.519002705641388,77.45269423291748,-36.47714174789248,-64.4553406128059,77.08313750288404,0.477138637581926,10.697630905402091,-46.53333513308331,0.1740808580210036,0.048506923627258836
419,2019,3,LA RIOJA,8.002375296912113,12.76243179085612,47.94290512174643,-29.330863895517307,-67.13983451857555,48.70493914424316,-1.5894615075194598,12.194703767058195,-34.378272324014176,0.21486822339651468,0.2554946974918981
420,2019,3,MENDOZA,6.10822854552147,11.368189016279215,40.73714258735342,-33.368795530481485,-68.68534600457129,40.754624235362655,-0.04291328968827707,10.18749103459563,-40.04187562198996,1.9780762823603748,0.3150514354706986
421,2019,3,MISIONES,17.931522461372833,10.713348334458953,39.33292986744382,-27.058215458325986,-54.96724865075839,39.14612554169944,0.4749311235494877,24.14176187252152,-25.724052138121976,-0.12423356803289565,-0.18795624119397925
422,2019,3,NEUQUEN,23.74841515996666,19.092075679641724,64.13887269491578,-38.49954335558701,-69.8742115743201,63.0809643276744,1.6494028079873533,31.46090402703376,-24.514517638907968,1.423890702719838,-0.2208456218911472
423,2019,3,RIO NEGRO,15.983718503999242,19.508498591229387,63.42470088700958,-39.89645026413934,-67.6105113380815,61.0942074999118,3.6744255069480323,21.07777870325876,-24.16791764908293,2.3746282690495555,-0.11862839402789405
424,2019,3,SALTA,14.746465244455525,10.771854623416075,44.47617792228716,-24.248013631473587,-64.70250708135784,41.89319832036978,5.807557489383638,25.261155924027737,-41.6239490829116,-1.4236381821307198,-0.5749790466432749
425,2019,3,SAN JUAN,6.038229508650902,9.440941485226007,37.06231303554226,-31.31442612644254,-68.50334378949645,35.59971733748176,3.9463152142120412,6.027864793582682,0.17194670788326497,1.0717888725546771,-0.03557396598105278
426,2019,3,SAN LUIS,19.743826982349614,24.39097116617468,85.22608876849344,-32.98264595285886,-65.88683861327827,81.789994425864,4.031740036742961,20.84992813378867,-5.305059779302292,2.9496182729068394,-0.6417474962701952
427,2019,3,SANTA CRUZ,5.017746940956451,10.601555192584216,35.62816097885956,-48.863730255517886,-69.86373350526509,28.846063055322123,19.03577882552424,6.649363712026633,-24.537938391294407,-0.3218726051395375,-0.9153702257113903
428,2019,3,SANTA FE,18.165529686687883,21.65642474636164,68.87178057593026,-31.64634283294476,-61.04726054930406,67.42291993321949,2.1037072522227294,25.690941341268072,-29.29208219588245,-0.19192590937094067,-0.200357417621416
429,2019,3,SANTIAGO DEL ESTERO,9.38941313142636,13.725288048364083,55.30391146854541,-27.784103764741893,-63.62189998971087,52.78997126317105,4.545682463715404,10.87901727065974,-13.692451277293028,3.07331376002616,-0.306898971472259
430,2019,3,TIERRA DEL FUEGO,6.690701380143412,28.59892519321212,96.46210963092378,-62.35015217161648,-59.53190998460846,94.79803428023492,1.7251077724256956,8.506676055475614,-21.34764111727621,4.97137844059591,1.2830931351003656
431,2019,3,TUCUMAN,19.323994794580525,9.781574184382116,39.487600204016815,-26.998180477681764,-65.29453734502505,40.13604621420884,-1.6421509710434687,34.835801698615526,-44.52834769883159,-2.0216070963299586,-0.38495848360056595
432,2019,2,BUENOS AIRES,22.480046018557395,22.215789484298067,67.84713982374198,-35.633728326052875,-59.695392866402734,66.24255522736811,2.3649996161111138,45.66197363212277,-50.76856248118261,-0.5459441312641573,0.10841420930162027
434,2019,2,CATAMARCA,8.81,8.173397032450584,32.13095022019278,-27.97273476331947,-66.12713970412685,32.190488956121285,-0.18530026507304564,34.92595642857143,-74.7752076080788,0.3174422672320967,-0.3449454550269704
435,2019,2,CHACO,16.01024333099657,9.125011329267103,34.14026097986763,-26.86207729911804,-60.15511735633289,32.635876579429485,4.406481840678578,27.95228467436429,-42.722952640504744,-0.4556530582621523,-0.3238807510997157
436,2019,2,CHUBUT,6.054406893543786,14.403808727896068,46.98798413626923,-44.077151734192086,-68.66765299463769,42.99773633717796,8.492059986057725,7.605487984559083,-20.394234980902663,-0.17665782082288928,-0.6336929195696124
437,2019,2,CORDOBA,18.43151783191278,20.84163724223824,68.07130938789848,-31.846608244153405,-63.96214628932277,65.5173840768055,3.7518380857633558,30.987577637139463,-40.519655819039876,-0.159144534715292,-0.3956997494267247
438,2019,2,CORRIENTES,13.833035083816176,10.047459019420458,38.15558588418795,-28.61578113415668,-57.97533573736128,35.13498688698812,7.916531556789938,22.15030606257576,-37.54923726680283,-0.08656909475823049,-0.23655003959819343
439,2019,2,ENTRE RIOS,12.193357817950574,17.185820444672466,57.47823458872391,-31.925167566210387,-59.26302098168299,56.78815996169284,1.2005842419635575,20.448621178442583,-40.37075795210536,-0.1258413809254577,0.05000369975837149
440,2019,2,FORMOSA,10.836611219480826,7.742195783956093,30.418236006943307,-25.09315954739276,-59.46860152020448,29.67769463043193,2.4345309712974155,16.870258993114398,-35.76499789420072,0.07801807006587325,-0.03498685579711869
441,2019,2,JUJUY,12.073382280507326,11.382934590825071,44.511922790626045,-23.523573011085336,-65.43805280478172,46.40843874036665,-4.260692036741219,15.864013631862552,-23.894529085261365,0.04872760958406275,-0.016663988159735243
442,2019,2,LA PAMPA,5.492288321417966,25.39783989548608,77.08313750288404,-36.47714174789248,-64.4553406128059,76.35457433780647,0.9451654261612213,8.028862255598405,-31.59319282643968,-0.12116281015530816,0.048506923627258836
443,2019,2,LA RIOJA,7.894163486005089,12.965645588675004,48.70493914424316,-29.330863895517307,-67.13983451857555,50.184587883262736,-3.0379849867741093,11.66911096197726,-32.34991498728991,0.2032137978188846,0.2554946974918981
444,2019,2,MENDOZA,6.02629690452623,11.373356541672887,40.754624235362655,-33.368795530481485,-68.68534600457129,37.657164970282864,7.600264566768196,9.274562732094155,-35.0233851600083,0.0051675253936718235,0.3150514354706986
445,2019,2,MISIONES,14.50130254739236,10.662825595018376,39.14612554169944,-27.058215458325986,-54.96724865075839,36.25716826552349,7.3799315671701935,22.560122617583183,-35.72152601648469,-0.05052273944057717,-0.18795624119397925
446,2019,2,NEUQUEN,17.242865250195976,18.77790080562025,63.0809643276744,-38.49954335558701,-69.8742115743201,58.87800433437489,6.662802381186202,29.10014762387852,-40.74646811740876,-0.31417487402147515,-0.2208456218911472
447,2019,2,RIO NEGRO,11.628050204319909,18.792276756346176,61.0942074999118,-39.89645026413934,-67.6105113380815,53.57164978100252,12.313045748109824,19.679596047283173,-40.91316622362685,-0.7162218348832106,-0.11862839402789405
448,2019,2,SALTA,12.548748750601565,10.146610869132008,41.89319832036978,-24.248013631473587,-64.70250708135784,40.09834441771615,4.284356350469699,22.55853618795662,-44.372504288194925,-0.6252437542840674,-0.5749790466432749
449,2019,2,SAN JUAN,6.118522013069041,9.068540162527924,35.59971733748176,-31.31442612644254,-68.50334378949645,31.833058053465464,10.58058761621264,6.308614963196474,-3.0132279626575214,-0.37240132269808335,-0.03557396598105278
450,2019,2,SAN LUIS,19.875972848399364,23.40822663016059,81.789994425864,-32.98264595285886,-65.88683861327827,67.3379373977716,17.669712694738003,21.02062693689071,-5.445385106390455,-0.9827445360140885,-0.6417474962701952
451,2019,2,SANTA CRUZ,6.008047317560813,8.584064828655885,28.846063055322123,-48.863730255517886,-69.86373350526509,23.66765499676892,17.9518711049818,6.593202418178028,-8.875127191664738,-2.0174903639283315,-0.9153702257113903
452,2019,2,SANTA FE,15.074549058890282,21.201130485144205,67.42291993321949,-31.64634283294476,-61.04726054930406,66.97409094791476,0.6656920016950937,23.92579160898409,-36.994565090043594,-0.45529426121743555,-0.200357417621416
453,2019,2,SANTIAGO DEL ESTERO,7.103112882966522,13.101581339388986,52.78997126317105,-27.784103764741893,-63.62189998971087,37.51941674600391,28.92699910943245,10.411619106122004,-31.77705781812637,-0.6237067089750976,-0.306898971472259
454,2019,2,TIERRA DEL FUEGO,6.34,28.10756382159569,94.79803428023492,-62.35015217161648,-59.53190998460846,93.37581922721242,1.5002579576895565,8.128329395457266,-22.00119247697715,-0.49136137161643134,1.2830931351003656
455,2019,2,TUCUMAN,18.52931788592033,9.942460440805863,40.13604621420884,-26.998180477681764,-65.29453734502505,41.63074443134759,-3.7240793703531243,32.70453443718797,-43.34327577263767,0.16088625642374765,-0.38495848360056595
456,2019,1,BUENOS AIRES,19.643958224230506,21.64173785141924,66.24255522736811,-35.633728326052875,-59.695392866402734,64.60284663484316,2.4753099980773516,45.18128807375552,-56.52191634695536,-0.5740516328788274,0.10841420930162027
458,2019,1,CATAMARCA,7.964005155271879,8.188504627374574,32.190488956121285,-27.97273476331947,-66.12713970412685,32.225346166025346,-0.10828418900866851,29.132225012939607,-72.66255786595593,0.015107594923989609,-0.3449454550269704
459,2019,1,CHACO,13.444236269077935,8.722835003407456,32.635876579429485,-26.86207729911804,-60.15511735633289,32.59096087632982,0.13762677092601605,25.942049334121737,-48.1758896688449,-0.4021763258596476,-0.3238807510997157
460,2019,1,CHUBUT,5.891730569196159,13.180368061670734,42.99773633717796,-44.077151734192086,-68.66765299463769,42.61093609604538,0.8995828015209645,7.117047781865397,-17.21665008054898,-1.2234406662253345,-0.6336929195696124
461,2019,1,CORDOBA,15.73486422864591,20.05952769269671,65.5173840768055,-31.846608244153405,-63.96214628932277,65.08926459112368,0.6534441075668374,29.39478783506133,-46.47056370354959,-0.7821095495415271,-0.3956997494267247
462,2019,1,CORRIENTES,12.049695550812029,9.25199213887151,35.13498688698812,-28.61578113415668,-57.97533573736128,34.56627656869549,1.6186438894139639,20.538999274943325,-41.33260637721465,-0.7954668805489487,-0.23655003959819343
463,2019,1,ENTRE RIOS,10.659197328953976,16.979402393290254,56.78815996169284,-31.925167566210387,-59.26302098168299,54.37477348639939,4.249805728731887,19.029765335057498,-43.98671165262812,-0.2064180513822116,0.05000369975837149
464,2019,1,FORMOSA,9.825089957835711,7.55368578631946,29.67769463043193,-25.09315954739276,-59.46860152020448,29.73653915732,-0.19827863188446493,15.697352607415109,-37.40925490076244,-0.18850999763663268,-0.03498685579711869
465,2019,1,JUJUY,8.560464217465055,11.867849761055307,46.40843874036665,-23.523573011085336,-65.43805280478172,46.53226639132679,-0.26682141076303423,14.14492205715465,-39.48030124962701,0.4849151702302361,-0.016663988159735243
466,2019,1,LA PAMPA,5.057861842867403,25.157516640472675,76.35457433780647,-36.47714174789248,-64.4553406128059,73.49404828314209,3.746371555957985,7.291757720474826,-30.63590375931958,-0.24032325501340424,0.048506923627258836
467,2019,1,LA RIOJA,7.092792286992043,13.359402478637785,50.184587883262736,-29.330863895517307,-67.13983451857555,50.347993917417234,-0.32560999511365174,7.962418947150687,-10.921639088958464,0.3937568899627806,0.2554946974918981
468,2019,1,MENDOZA,5.742764175317399,10.508862067173826,37.657164970282864,-33.368795530481485,-68.68534600457129,37.757783845911696,-0.267197160774678,8.440867710216997,-31.964765087287873,-0.864494474499061,0.3150514354706986
469,2019,1,MISIONES,12.512773459683505,9.87579609120626,36.25716826552349,-27.058215458325986,-54.96724865075839,34.4507488777944,4.982240682725322,22.148213068436263,-43.5043656974944,-0.787029503812116,-0.18795624119397925
470,2019,1,NEUQUEN,15.88465326391522,17.526490396034294,58.87800433437489,-38.49954335558701,-69.8742115743201,59.06916926636779,-0.324679707055366,27.76828207897622,-42.795693234686176,-1.2514104095859544,-0.2208456218911472
471,2019,1,RIO NEGRO,10.488420648136287,16.478122478195964,53.57164978100252,-39.89645026413934,-67.6105113380815,51.86140345426057,3.192446627522822,19.06030056406124,-44.972427832998,-2.3141542781502125,-0.11862839402789405
472,2019,1,SALTA,10.37710001396946,9.711781014403453,40.09834441771615,-24.248013631473587,-64.70250708135784,39.80161006973815,0.7400164577540342,21.425047243902736,-51.565567646892184,-0.4348298547285552,-0.5749790466432749
473,2019,1,SAN JUAN,5.839263189429536,8.108982017265918,31.833058053465464,-31.31442612644254,-68.50334378949645,31.89625207025579,-0.19851695267287436,6.036984591484099,-3.2751682410035223,-0.9595581452620063,-0.03557396598105278
474,2019,1,SAN LUIS,8.708555188754593,19.27177940129152,67.3379373977716,-32.98264595285886,-65.88683861327827,67.55045369760039,-0.31559668745634123,20.98937974428265,-58.50970683816068,-4.13644722886907,-0.6417474962701952
475,2019,1,SANTA CRUZ,5.779992970397563,7.042691634453057,23.66765499676892,-48.863730255517886,-69.86373350526509,23.68919410065612,-0.09100649764474099,6.417170627364028,-9.929261569723872,-1.5413731942028281,-0.9153702257113903
476,2019,1,SANTA FE,12.986963477266004,21.059894917387947,66.97409094791476,-31.64634283294476,-61.04726054930406,65.58706886191564,2.070983071763971,22.42405677003625,-42.084683380664615,-0.141235567756258,-0.200357417621416
477,2019,1,SANTIAGO DEL ESTERO,6.415070737969083,9.3116162809496,37.51941674600391,-27.784103764741893,-63.62189998971087,37.40072595129344,0.31634498881999734,10.00053908049476,-35.852750673399605,-3.7899650584393854,-0.306898971472259
478,2019,1,TIERRA DEL FUEGO,6.341101450612301,27.684925791261847,93.37581922721242,-62.35015217161648,-59.53190998460846,93.59257086207944,-0.23212822833671654,7.410865837696335,-14.43507965887788,-0.42263803033384306,1.2830931351003656
479,2019,1,TUCUMAN,16.573299964579572,10.31263096739148,41.63074443134759,-26.998180477681764,-65.29453734502505,41.75796963877769,-0.3056039692970307,32.24553094303289,-48.60280020242473,0.3701705265856159,-0.38495848360056595
480,2018,4,BUENOS AIRES,16.934363010150058,21.058833823398523,64.60284663484316,-35.633728326052875,-59.695392866402734,64.44056759752046,0.2511948710866566,30.769694141005864,-44.96414903396088,-0.5829040280207174,-0.3405212352099376
482,2018,4,CATAMARCA,8.043920202659912,8.197333541624968,32.225346166025346,-27.97273476331947,-66.12713970412685,32.91594537411041,-2.143031154815486,24.87830767046261,-67.6669317334223,0.008828914250393893,0.03839847747532499
483,2018,4,CHACO,13.492083570210347,8.7108351925502,32.59096087632982,-26.86207729911804,-60.15511735633289,32.283100833077576,0.9446178786211654,23.37495080016229,-42.27973489417281,-0.011999810857256321,-0.12062661703886413
484,2018,4,CHUBUT,6.085223903684034,13.061729706052178,42.61093609604538,-44.077151734192086,-68.66765299463769,56.39174585226903,-32.341016224477215,6.994113523445059,-12.995065303334357,-0.11863835561855574,0.8214896236675484
485,2018,4,CORDOBA,15.813667433629776,19.92843117514227,65.08926459112368,-31.846608244153405,-63.96214628932277,64.24210026029336,1.3015423298327653,26.16228061451293,-39.555470462855965,-0.13109651755444318,-0.1530366548392399
486,2018,4,CORRIENTES,12.138923393387724,9.102210657080787,34.56627656869549,-28.61578113415668,-57.97533573736128,34.24993887383215,0.9151627721159585,19.255411607971407,-36.958380113970556,-0.14978148179072193,-0.16266488419068503
487,2018,4,ENTRE RIOS,11.023282490376957,16.257794035384702,54.37477348639939,-31.925167566210387,-59.26302098168299,50.22201385837749,7.637290901194508,17.007580897657125,-35.186064633710096,-0.7216083579055521,-0.6059322342412177
488,2018,4,FORMOSA,9.816893711913805,7.568639138457005,29.73653915732,-25.09315954739276,-59.46860152020448,29.576573428878444,0.5379433282241192,14.525629551519328,-32.416741889944504,0.014953352137545117,-0.5264189895152989
